store_id,context_len,mae_all,mae_open,mae_closed,n_open,n_closed
589,256,559.3509252666666,626.4828884615383,122.99316449999998,26,4
590,256,441.5037516666666,481.7467884615384,179.9240125,26,4
591,256,463.408732,514.019953846154,134.43579,26,4
592,256,508.30192216666654,566.6318846153846,129.15716625,26,4
593,256,1053.793590666667,1164.1025615384617,336.78528,26,4
594,256,274.2902964666667,304.2927961538462,79.2740485,26,4
595,256,1361.6642212000002,1530.0149807692308,267.384284,26,4
596,256,332.3783686666666,362.95052307692305,133.65936499999998,26,4
597,256,543.2529927999999,604.3079153846152,146.395996,26,4
599,256,664.2488345000004,722.655130769231,284.60790875,26,4
600,256,738.2372883333335,805.749473076923,299.4080875,26,4
601,256,346.5407703333333,360.3596653846153,256.7179525,26,4
602,256,427.0733756666667,465.6261115384616,176.4805925,26,4
603,256,703.6931838333333,770.6404038461538,268.53625375,26,4
605,256,826.4226976666667,910.8109884615386,277.8988075,26,4
606,256,391.6596649,420.5811076923077,203.67028675,26,4
607,256,363.2948007666667,393.75790769230775,165.28460575,26,4
608,256,987.1540630000002,1076.1219884615384,408.8625475,26,4
609,256,335.0979378333334,356.33389615384624,197.06420875,26,4
610,256,397.4244223333334,433.89463461538463,160.36804249999997,26,4
613,256,534.213721,579.4091423076923,240.44348250000002,26,4
614,256,835.8225426666667,868.6259961538461,622.600095,26,4
615,256,720.846152,778.5020769230767,346.08264,26,4
616,256,894.1714446666668,975.6714538461539,364.421385,26,4
617,256,428.89072416666664,462.55731923076917,210.05785625000001,26,4
618,256,496.76700000000005,533.3676846153846,258.86255,26,4
621,256,655.7945236666667,709.2044500000001,308.6300025,26,4
622,256,424.34068713333346,461.88582307692315,180.2973035,26,4
623,256,933.4679383333333,1052.2089115384615,161.6516125,26,4
624,256,525.7836783333331,574.1814192307692,211.19836250000003,26,4
625,256,737.1878876666666,822.9987384615386,179.4173575,26,4
626,256,881.287168,944.6116038461538,469.67833499999995,26,4
627,256,628.2825290333333,708.1562423076922,109.10339275000001,26,4
628,256,704.0660944791667,797.0598115384616,99.60693359375,26,4
630,256,593.2915894166666,651.861426923077,212.587645625,26,4
631,256,471.2483398,497.70479615384613,299.2813735,26,4
632,256,507.44865223333346,560.1023923076924,165.19934175,26,4
634,256,438.3875146666668,459.4513961538463,301.472285,26,4
635,256,545.4131346433334,592.786526923077,237.486084825,26,4
639,256,478.0776872333333,531.706103846154,129.49297925000002,26,4
640,256,1161.2564619999998,1243.6634807692305,625.6108399999999,26,4
641,256,636.5323239999999,690.8713,283.32898,26,4
642,256,453.6591254666667,506.75621923076926,108.528016,26,4
643,256,690.6475379333334,787.5872846153848,60.539184500000005,26,4
645,256,1133.6197083333332,1250.9877346153846,370.7275375,26,4
647,256,568.8400216666666,636.1220500000001,131.5068375,26,4
648,256,531.0308806,586.4512153846154,170.7987045,26,4
649,256,341.30493699999994,367.5786192307691,170.52600249999998,26,4
651,256,788.5547713333333,872.2930461538461,244.255985,26,4
652,256,511.60170613333344,548.4578730769232,272.03662099999997,26,4
653,256,402.38133600000003,432.25004230769235,208.234745,26,4
654,256,469.93460150000004,510.5488076923077,205.94226124999997,26,4
655,256,888.6243270000001,964.3051692307695,396.69885250000004,26,4
656,256,368.8128779466667,419.9101884615384,36.680359599999996,26,4
657,256,972.4380276666667,1085.7096307692307,236.17260749999997,26,4
658,256,454.74586716666664,480.4168807692308,287.88427875,26,4
659,256,486.04642866666654,520.0305846153844,265.149415,26,4
661,256,515.831284,573.0015038461538,144.224855,26,4
662,256,1207.3539676666667,1333.8321769230768,385.2456075,26,4
663,256,676.1374321333334,745.021030769231,228.39404100000002,26,4
664,256,439.69879780000014,480.96629230769247,171.4600835,26,4
665,256,430.59323006666676,474.2599730769232,146.75940049999997,26,4
666,256,710.5673208000003,784.9894115384618,226.823731,26,4
667,256,653.1720197666668,699.8287615384617,349.90319825,26,4
668,256,749.2162910000001,808.5384423076923,363.62230750000003,26,4
672,256,539.6341372666667,573.4613769230768,319.75707950000003,26,4
673,256,843.0803084333334,922.0922500000001,329.50268825,26,4
674,256,917.6677306666666,984.4622576923076,483.50330499999995,26,4
675,256,543.3668524713333,606.9521653846153,130.06231853499997,26,4
676,256,622.3953333333334,622.3953333333334,,30,0
678,256,1120.8304273333333,1251.6116,270.75280499999997,26,4
679,256,587.2269776666666,628.7738038461538,317.1726075,26,4
680,256,703.8992314333334,797.1472499999999,97.78711075,26,4
681,256,533.9580263666667,602.4111730769231,89.01257275,26,4
682,256,845.1563733333336,845.1563733333336,,30,0
683,256,770.7514586666667,836.1078269230767,345.935065,26,4
685,256,702.3979018666668,777.794773076923,212.318239,26,4
686,256,500.4314642333333,543.8414807692308,218.26635675000003,26,4
687,256,757.6859586666667,831.3382346153846,278.946165,26,4
688,256,293.5767166333334,317.7942076923078,136.16302475,26,4
689,256,555.10675721,617.7188846153846,148.12792907500003,26,4
690,256,540.7914936666665,595.083296153846,187.89477750000003,26,4
691,256,955.7464663333335,1048.5455961538462,352.5521225,26,4
692,256,1175.2703843333334,1297.1691961538463,382.9281075,26,4
693,256,612.4447404999999,656.3811769230767,326.85790375,26,4
695,256,663.2639313333333,734.1993115384614,202.18396,26,4
696,256,942.6432365,1047.479219230769,261.20934875,26,4
697,256,1483.6983653333334,1616.836230769231,618.30224,26,4
698,256,1266.4126151333335,1413.2476538461538,311.98486349999996,26,4
699,256,630.8128766666666,688.8161269230769,253.79175,26,4
700,256,280.04653449999995,306.6515,107.11425874999999,26,4
703,256,343.74887936666676,385.6687884615385,71.26947025000001,26,4
704,256,618.1629323333334,653.2506115384617,390.09301750000003,26,4
705,256,892.3427394666668,995.0991384615386,224.42614600000002,26,4
707,256,820.3093261333332,915.2213038461539,203.381471,26,4
708,256,470.83672310000014,508.3885076923077,226.75012325,26,4
709,256,728.7413116666668,760.8966384615386,519.7316875,26,4
713,256,1672.4306490000001,1857.8928423076925,466.9263925,26,4
714,256,506.59936416666665,556.1839961538462,184.29925624999998,26,4
715,256,543.6866851999999,598.299653846154,188.70238899999998,26,4
717,256,771.6414836666668,857.1779923076924,215.6541775,26,4
718,256,493.31962400000015,537.2262000000002,207.92687999999998,26,4
720,256,671.8178809999998,735.2149307692308,259.7370575,26,4
721,256,598.4071310000002,667.28375,150.70910750000002,26,4
722,256,1331.7666763666668,1521.9371730769233,95.65844775000001,26,4
723,256,591.1390119999999,647.6281346153845,223.95971500000002,26,4
724,256,679.4545166666668,735.6669076923076,314.07397499999996,26,4
725,256,546.9481696666666,597.0597499999999,221.22289750000002,26,4
726,256,744.3151640000002,768.758330769231,585.43458,26,4
727,256,239.7669226333333,264.0272538461538,82.07476975,26,4
728,256,336.30047433333345,360.44431923076934,179.3654825,26,4
729,256,1324.9671556666667,1462.7444807692304,429.4145425,26,4
730,256,641.8898480000001,715.0346730769231,166.44848499999998,26,4
731,256,1191.3201297999997,1305.9344153846155,446.3272735,26,4
732,256,1831.76396,1831.76396,,30,0
733,256,881.9390166666667,881.9390166666667,,30,0
734,256,709.0458239333333,792.3170153846155,167.7830795,26,4
735,256,488.31658436666663,532.0988192307693,203.73205775,26,4
737,256,760.1319114666668,855.7122076923077,138.859986,26,4
738,256,993.5008486666668,1089.8969192307693,366.92639,26,4
740,256,715.1667823333335,782.9959076923077,274.27746750000006,26,4
741,256,712.4291796666668,779.3786769230769,277.2574475,26,4
742,256,866.8235345333335,962.5731846153848,244.450809,26,4
743,256,365.2531583333334,396.318473076923,163.3286125,26,4
745,256,802.330068,876.192126923077,322.226685,26,4
746,256,648.7006809999999,697.9040115384615,328.8790325,26,4
747,256,749.7936529999996,803.8859499999999,398.19372250000004,26,4
748,256,680.6348980000001,738.7563500000001,302.84546,26,4
749,256,379.9912659666668,429.50807307692315,58.13201975,26,4
751,256,800.4999240000001,884.8897576923077,251.966005,26,4
752,256,551.115322,593.1793192307692,277.69934,26,4
753,256,1119.9932154,1244.296915384615,312.0191655,26,4
754,256,646.4788095833336,694.0934500000003,336.983646875,26,4
755,256,687.2744206666667,728.2998115384614,420.60938,26,4
756,256,2367.2080100000003,2632.7629615384617,641.100825,26,4
757,256,545.9438683333333,590.9178230769231,253.61316250000002,26,4
758,256,356.1697897699999,392.77873076923066,118.211673275,26,4
759,256,658.5337474,724.9215076923078,227.0133055,26,4
760,256,465.80495233333346,500.4077576923079,240.88671750000003,26,4
761,256,832.3610125666667,928.6721307692309,206.33874425,26,4
762,256,527.8374360333333,597.3046884615385,76.30029525,26,4
763,256,460.4579833333333,488.30007692307686,279.484375,26,4
764,256,401.85695673333333,448.74832692307695,97.0630505,26,4
765,256,887.0073428333334,982.0504461538462,269.22717124999997,26,4
767,256,573.8480423333333,637.2899961538461,161.4753425,26,4
768,256,1174.624199333333,1276.934923076923,509.604495,26,4
769,256,1065.6666499999997,1065.6666499999997,,30,0
770,256,405.1451596666667,439.3620346153847,182.73547250000001,26,4
772,256,402.6022696666667,445.4986,123.77612250000001,26,4
773,256,308.07897510313336,335.8799153846154,127.3728632735,26,4
774,256,411.200408,444.20004615384613,196.70276,26,4
776,256,626.6107441666667,692.6056307692307,197.64398124999997,26,4
777,256,386.3909293333333,427.507046153846,119.13616999999999,26,4
779,256,461.25276866666667,489.2140192307692,279.50464,26,4
780,256,434.8475174000001,460.28433846153854,269.5081805,26,4
781,256,520.0269270666666,574.1458346153846,168.25402800000003,26,4
782,256,461.5651436666667,517.7473038461538,96.38110250000001,26,4
783,256,471.61396900000005,490.98062307692305,345.73071749999997,26,4
784,256,843.9727823233334,944.5320153846153,190.33776742499998,26,4
